"n1","n2","n3","n4","n5","n6","n7","n8","n9","n10","n11","n12","n13","n14","n15","n16","n17","n18","n19","n20","n21","n22","n23","n24","n25","n26","n27","n28","n29","n30","n31","n32","n33","n34","n35"
"ERR2836603",-1.57250739617387,-0.379533051893071,-0.117572485247178,0.0611525569295631,-1.05080005817946,0.929650523454743,0.351448236130943,0.179309705887573,-1.08644838978317,0.0841848079880427,0.12761147927292,0.0779698306967904,-0.552673384293717,1.13161599704948,-1.14060409275615,-0.633888497457885,-0.461599859036865,-0.0445379281140686,-2.01514198281411,0.0604209476342866,0.0775743371667832,-0.111925338105324,-0.46003155321426,-0.00121321379575962,-1.58819946222312,0.316084954549089,0.0642292279515831,0.607966214418146,-0.24480134944919,0.146860666297664,-0.795020730307186,0.156311899008596,-0.264992477068034,-0.561623542613714,0.666605447720703
"ERR2836604",-0.448682202093084,0.227806081610478,0.957450946760951,0.0850541414721195,-0.652839988303492,0.00531522070095096,0.0183255632196903,-0.535825515537481,0.461190732089041,0.0924535085406778,-0.457320257430196,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,0.0995303088584326,0.0252625252574129,-0.20983778258694,0.512455943727566,-0.111016782099455,0.73237249556708,0.0707890916144414,0.832303836065277,-0.462448473235354,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836605",-0.411988797257905,-0.105763650310524,-0.742894771776403,0.0417701807330689,-0.890726113430063,0.788702370003132,0.298213375993175,-0.566322125443129,-1.42057331018568,-0.0922371961188466,-0.00242350615102481,-0.140081980189188,-0.169192981810488,0.332161164316277,2.76738810817596,0.465209813457545,0.145728986597035,-0.374447288615611,-1.65723397801613,0.322554066014879,-0.674566918373846,-0.138973577023938,-0.0185772998046644,0.300667259956173,0.294658123363561,-0.678608900267709,0.0642292279515831,0.317963437252171,0.0178168972538745,0.698346405041544,0.365157525839204,-0.153733169251785,0.0480029302392742,0.346396031595224,0.707700106399781
"ERR2836606",-1.08543201870821,0.00312992221694448,0.531264883919283,0.393724923754179,-1.81558371529762,0.430110793412031,-0.0625599501766893,-0.0892044370826823,0.425828911922124,-1.05411477969136,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,0.0371184598848193,-0.0762175332673762,-0.133341958641788,-0.604882069654688,-0.262052937463307,-0.776702867246863,0.512455943727566,-0.599200512335127,0.578246587936582,0.28786806700094,0.993108593802014,0.189254604898131,-0.397174823631871,-0.384240784884475,0.20876623216056,-0.0331443011494011,0.114632972659962,0.511937209454619,0.413711775690288,-0.0183843847205606,0.685015802722867
"ERR2836607",-2.02197232413869,-0.543335482688885,0.00257354894151091,0.0181263312420795,-1.34466924093882,0.327522092970418,-0.834332436187751,0.307019198042204,-0.482540509530438,0.369601206412979,0.337982727444748,0.43073513822274,0.348508119478311,-0.143284074713452,0.991437899719456,0.0739243591206838,0.5534453045517,-0.750134026451223,-1.98571648728666,0.426495684914915,0.0237408752868022,-0.24582004904884,0.00213852518076705,-0.331086198389038,-0.750128897794968,-0.430531837507745,0.272834536502593,0.839959086899712,0.130723901712328,-0.10549423256583,-0.0171351237409463,-0.37735267674812,-0.17133129721207,-0.178429181099872,1.15410410396151
"ERR2836608",0.00475747946817955,1.00288069533217,-0.864787841551913,-0.188366639652804,0.165159385615105,-0.1410248981025,0.231944563326514,0.101802962431453,0.830301794240302,0.387099198701687,-0.488744173393588,-1.4392661449787,-0.169192981810488,0.332161164316277,-1.68390255993958,-0.719723389741095,-0.84020687215454,-0.143656615347527,0.0252625252574126,-0.20983778258694,0.512455943727566,0.0120594501462951,1.07686427661375,0.405740309305162,1.9064940548451,-0.198124349359537,-0.419343582254493,-0.0862176628183197,1.4048287270644,-0.0331443011494011,0.114632972659962,0.511937209454619,0.413711775690288,-0.0183843847205606,-0.301541470552593
"ERR2836609",-0.389524496192836,-0.0587728474572276,0.81338414292385,-0.135048495751225,0.165159385615105,-0.1410248981025,-1.68299489036222,-1.42472985227974,0.229823417233393,-0.0922371961188466,-0.00242350615102491,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.176238696179412,0.0252625252574129,-0.20983778258694,0.512455943727566,0.0285491514762837,1.13464501200042,0.458367469700852,0.416391669445309,-0.324291280618384,-0.218682790774182,0.439709800128892,1.40773368556062,-0.0347938094631686,0.114632972659962,0.517897358687565,0.421109478677949,-0.0183843847205607,-0.301541470552593
"ERR2836610",0.0691704965737865,1.00423118640049,-0.188082456258241,-0.358652553233424,0.165159385615105,-0.1410248981025,0.706214319440338,0.409401075974524,-0.390696520461291,-0.168034601028404,-0.726835557415804,-1.14916343473372,-0.169192981810488,0.332161164316277,-1.22655777625053,-0.940367029550279,-0.133341958641788,-0.246657755018642,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.357163674678965,0.859758900312908,0.26612037982531,1.45873224753479,0.615805217425734,-0.178236123932966,-0.0862176628183197,1.74038282068063,0.435662213554771,-0.594833218722804,0.46589223307118,0.356561015525479,-0.0183843847205606,-1.66670823128008
"ERR2836611",-0.294981284789924,0.233338798486528,1.23234753090341,-0.327841487122816,0.165159385615105,-0.1410248981025,0.620401250686613,-0.991995782458521,1.15961711686594,-0.763436170610458,-0.793225418919739,0.0724354679811909,0.0235491652137266,-0.0840974075068143,0.991744418273327,0.576591720788783,-0.133341958641788,0.94589360999517,2.33430304742357,-0.20983778258694,0.512455943727566,-0.597621558555543,0.502272238894435,-0.114266336539902,0.238830158835486,0.928197300048146,-0.350770961926385,-0.0862176628183197,1.39582963822971,-0.0280343927398763,0.114632972659962,0.493473636744343,0.390794895313083,-0.0183843847205607,-1.93740349359797
"ERR2836612",0.729786998281273,0.0219816038483486,-1.89958682088468,-0.0785509088126312,0.165159385615105,-0.1410248981025,-0.0739073934671537,-0.0965640717730421,0.41024431853155,0.051785149547623,0.10373073302265,-1.00250219897742,-0.169192981810488,0.332161164316277,1.33919837899354,-0.443068081654896,0.793299817708764,0.434341721428029,-2.22948346028566,0.503630792851545,-1.07829626756299,0.406405082705473,0.445633786059787,0.536613963104536,-0.478116807285058,-0.839814000083849,0.0642292279515831,0.802859588920053,-0.36280302956474,0.831220061042737,0.193247006815267,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.21309858040485
"ERR2836613",-0.428769456177966,0.48078189702685,0.0376063840508134,-0.0726062999356879,0.165159385615105,-0.1410248981025,-0.0904639491033613,-0.107302191197309,0.387505523462572,0.0336337348284865,0.0903519089900375,-0.893809711148859,-0.169192981810488,0.332161164316277,0.0371184598848194,-0.0762175332673761,-0.133341958641788,0.312634251909817,-0.0567209025803019,-0.371588710719585,0.512455943727567,-0.40156737170642,0.382087892656107,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,1.26122076936356,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.00754378035919
"ERR2836614",-0.0619704376260539,-0.462569235885817,0.884967934648299,-0.206776069933621,0.165159385615105,-0.1410248981025,-1.13300258868671,-0.693338156549968,0.631097896161039,0.228083184144326,-0.79137875226829,-0.140081980189188,-0.169192981810488,0.332161164316277,0.866034642007701,0.8287899588776,-0.581483711039074,-0.95851931700368,0.0252625252574128,-0.20983778258694,0.512455943727567,0.424459218122694,0.267150489023557,0.218740802338811,1.30678570720929,-0.1158109735989,-0.251420290633242,-0.0862176628183197,-0.783760244741472,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392742,-0.0183843847205606,-0.301541470552593
"ERR2836615",-0.158679017882608,0.6043076041067,-0.488579203303403,-0.108445599183566,0.165159385615105,-0.1410248981025,0.00935344245988219,-0.0425634197537539,0.524594859007266,-0.18359072553441,-0.469417241321957,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.86379566914731,0.0512867271524952,-0.0506440651456957,0.62863541345875,1.24679986667834,-0.446798609252814,0.512455943727566,-0.179256345736475,0.754324673111067,-0.712588577595343,-0.831576979170019,0.859065274152329,-0.30390080143318,0.418551580049441,1.38893489976771,-0.024119387265916,0.114632972659962,0.479327592933683,0.373236907002447,-0.0183843847205607,-0.662955384011119
"ERR2836616",0.199992894368952,-0.825565794028435,0.591444642374897,0.244680970537525,-1.05365205882529,-0.160404210986557,-0.753483644966553,-0.1817656481493,0.229823417233393,-0.0922371961188466,-0.00242350615102484,-0.140081980189188,-0.169192981810488,0.332161164316277,0.508413887400293,1.54624668257271,-0.133341958641788,0.59003494619555,-0.194308776761907,0.269310611131648,-0.555855111704301,0.541397637059391,-0.47719280652146,-1.0571632857001,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.155778023329493,-0.244720529310845,0.622141297038429,-0.394290558012188,0.0480029302392741,-0.0833015624707326,-0.301541470552593
"ERR2836617",0.260872100558102,-0.792808668434611,0.350251073220053,-0.165544469798246,0.165159385615105,-0.1410248981025,0.168381672519431,0.0605778472906298,0.743004437240927,0.317413424852482,-1.01140085009957,-0.140081980189188,-0.169192981810488,0.332161164316277,0.202185244449146,0.0366613629683709,-0.133341958641788,-1.68690232623197,0.0252625252574128,-0.20983778258694,0.512455943727566,-0.144686169116142,-0.176841650809386,-0.59021097283326,-0.976089117228397,0.91801059558254,0.0821377469511803,0.509828581313991,-1.14369810788215,0.474669533162919,-0.662605326349102,0.482362866742167,0.377004271416291,-0.0183843847205606,-1.07426689842543
"ERR2836618",0.935591294877135,0.240703522233953,-0.29393988626419,-0.192392006164531,-0.864112635013287,0.765268695986781,0.932561668431859,0.556203642779052,-0.572819544803149,0.661953930657198,0.553466518302915,0.792073516967592,0.255097684732692,-0.0397129103901952,1.91620057951126,-0.792768743130808,-0.69883388945199,0.684851787680043,-2.65351040946981,-0.0405008282940313,0.00793601593192516,-0.521105833373189,-0.305715422435133,-0.0090607449208897,-1.54296952277604,0.316084954549089,0.0642292279515831,0.0574816992355239,-0.244279537366522,-0.511174850198715,0.114632972659962,-0.485347451362344,0.0480029302392741,-0.206876211620081,0.98676956710115
"ERR2836619",-0.0321492847069257,0.263863142439954,0.339170127493786,-0.00867534253675032,1.04210654484633,0.788702370003132,0.91054180050907,0.541922171641154,-0.643062775064908,0.629471417024855,0.529524702155335,0.751926195461316,-0.0348565413306059,-1.17617354824353,-1.30343855651067,0.313042432264749,0.163475661818513,-1.07135728155577,1.7181660627596,-0.20983778258694,0.512455943727566,-0.474483205333426,-0.164123225897258,0.1399593645026,1.05413324477457,-0.273607132718639,0.354537415123946,-0.0862176628183196,0.295166381731697,-0.0394634771753945,-0.627546184828162,-0.492103781792167,0.0480029302392741,-0.122145779086611,1.00648862146552
"ERR2836620",0.0169530891244846,0.966208746343319,-0.523435473008302,-0.11757900249953,-0.233626454213856,-0.743153328586826,-1.49839539072301,-1.05323350642341,0.56127500067706,-0.703141373682003,0.102311962474588,-0.990975797243544,-0.169192981810488,0.332161164316277,1.07809346292511,-0.244105411733856,0.314799793755498,0.988064448671878,2.5116676536906,-0.20983778258694,0.512455943727566,-0.0797560405771739,0.709829145428449,0.0825037384765507,0.869872766736719,-0.491301990318286,0.0642292279515831,-0.0862176628183197,1.45231778951809,0.291844707704375,0.751694218363301,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836621",-0.273346245627365,-0.271353764907666,0.833566859997796,0.0718848989240218,-0.45240382676193,0.402751258351068,-1.02339496078418,-0.608382713592116,0.229823417233393,-0.0922371961188466,-0.00242350615102487,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-0.497361264383631,0.0252625252574128,-0.20983778258694,0.512455943727566,0.191068398400027,-0.129413337515843,-0.245298688971493,-0.181391246228018,0.316084954549089,0.0642292279515831,-0.0862176628183197,-0.401276197565439,0.048399900070347,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836623",0.129694296483648,1.15709205115824,-1.19633143945357,-0.0492513832448567,1.40597979564971,-0.1410248981025,-1.13987462623198,-0.518665427345286,0.49752854072675,0.121460438440299,0.155086147679877,-1.41972480157349,-0.169192981810488,0.332161164316277,-2.24065572950351,-1.63384547792654,-0.133341958641789,-0.248018284287094,0.0252625252574129,-0.20983778258694,0.512455943727566,0.0648766032308993,1.10896770268579,0.472327376285186,2.12003910937667,0.225479464792014,-0.152366167032033,-0.0862176628183197,1.6290730860487,0.308348501794382,0.963236554737741,0.44975325022123,0.33652940272845,-0.0183843847205606,-0.301541470552593
"ERR2836624",0.179223424859903,1.23716935926369,-0.755978493017511,-0.0455506835532816,2.46448230762874,-0.1410248981025,0.395478359507545,-1.02001502066493,0.868590746023917,-0.757183622539765,0.252257250971378,-0.604286460792064,0.079835591617706,-0.205657262627669,1.17118422727811,-1.26620731340746,-0.133341958641788,1.44518495957862,1.36357280327356,0.0170321036142323,0.00662599469589133,-0.0866213811847322,0.475607116833236,-0.079516682557383,0.35027247175304,1.09052890602023,-0.46082861359274,-0.0862176628183197,1.74641302419028,-0.227104434726146,0.114632972659962,0.196011590028091,0.347046838016608,0.239415818257756,-0.301541470552593
"ERR2836625",0.206201650785712,-1.18461041646072,0.885900775357812,0.0663210808615096,-0.505295813186801,-1.15334804562899,-0.0283252967109044,-0.0670007973014671,0.472846829568807,-1.28485056126945,-0.00242350615102486,-0.140081980189188,-0.169192981810488,0.332161164316277,0.991744418273327,0.576591720788783,-0.133341958641788,-1.19123834287455,1.4101197572373,-0.20983778258694,0.512455943727566,0.343974247652409,0.106730866379338,0.398042651344827,0.76467810911823,-0.0219284415240659,-0.352981389150436,-0.70808908044889,-0.277239004196452,0.363891704318078,-0.23262794763295,0.0847505679346307,0.287368770487647,-0.395390885413995,-1.81180925901368
"ERR2836626",-0.421851035768985,-0.213941879555582,-0.0963426847012915,0.103323922169261,-0.984529742035107,0.871298249423986,-0.912550504822257,0.0173659071049437,0.651499825158233,-0.906678504118876,0.126981696987927,-0.956659937502411,-0.132768701557321,0.616301843950608,-0.897063678032667,-0.715046531418621,-0.133341958641788,0.268071435376196,1.67009843972262,0.0365504305944215,-0.0368921403324747,0.606822586611942,-0.133881682655921,0.107398787776342,0.949711313490622,-0.162053655719216,0.379878746536408,-0.0862176628183197,-1.01099920020962,0.584559117239235,-0.71943294137885,0.217294494231811,0.0480029302392741,-0.0183843847205606,-0.301541470552593
"ERR2836627",0.0162668411817122,-0.00781799448089123,-0.0629043477099813,-0.0576556007067896,-0.0749336136540337,-0.503542335738213,0.0287104668460861,-0.667330353100575,0.454477947882911,0.0870949779027997,-0.444122093595723,-0.140081980189188,-0.169192981810488,0.332161164316277,-0.336772738516477,-0.331898443870877,-0.133341958641788,-0.798410017962104,0.0252625252574128,-0.20983778258694,0.512455943727566,0.0389325014056722,0.198091032708431,0.0748492285208026,0.845324715289986,-0.472448708920277,0.0642292279515831,-0.0862176628183197,-0.489941275669232,0.0483999000703469,0.114632972659962,0.217294494231811,0.0480029302392741,-0.0183843847205606,-1.28809874382805
"ERR2836628",-1.18656503561154,0.650938306188837,-0.275126467285208,-0.104420187774149,-0.353672953848426,-0.924412047404682,0.345655767806848,-0.957778031103339,0.814510649481965,0.374493798260326,-0.0252062704057356,0.295115199483176,0.225507968681284,-0.520260874586717,1.33017028688397,-0.493331751843033,-0.416087924046889,0.600209538672202,1.90871122673535,-0.548852082479498,0.512455943727566,-0.763156657493374,0.847988185707512,0.252792732869601,1.41599041755168,-0.0260223286366981,-0.328511622882427,-0.0862176628183197,1.72425165865157,0.0658602885814928,0.622141297038429,-0.00430314338498097,0.0480029302392741,0.199482061531692,0.585167795983263
